Nome,Label
Bad_dataset3_bad (445).jpg,0
Good_dataset03_good (380).jpg,1
Good_dataset03_good (631).jpg,1
Bad_dataset3_bad (481).jpg,0
Good_dataset03_good (52).jpg,1
Bad_dataset3_bad (293).jpg,0
Bad_dataset3_bad (153).jpg,0
Bad_dataset3_bad (272).jpg,0
Bad_dataset3_bad (89).jpg,0
Good_dataset03_good (644).jpg,1
Good_dataset03_good (427).jpg,1
Bad_dataset3_bad (579).jpg,0
Good_dataset03_good (537).jpg,1
Bad_dataset3_bad (655).jpg,0
Good_dataset03_good (93).jpg,1
Good_dataset03_good (383).jpg,1
Bad_dataset3_bad (462).jpg,0
Bad_dataset3_bad (267).jpg,0
Bad_dataset3_bad (438).jpg,0
Good_dataset03_good (354).jpg,1
Bad_dataset3_bad (630).jpg,0
Bad_dataset3_bad (241).jpg,0
Good_dataset03_good (548).jpg,1
Bad_dataset3_bad (333).jpg,0
Good_dataset03_good (70).jpg,1
Good_dataset03_good (441).jpg,1
Bad_dataset3_bad (422).jpg,0
Bad_dataset3_bad (336).jpg,0
Bad_dataset3_bad (119).jpg,0
Good_dataset03_good (307).jpg,1
Good_dataset03_good (366).jpg,1
Good_dataset03_good (54).jpg,1
Bad_dataset3_bad (502).jpg,0
Good_dataset03_good (598).jpg,1
Good_dataset03_good (657).jpg,1
Bad_dataset3_bad (583).jpg,0
Bad_dataset3_bad (8).jpg,0
Bad_dataset3_bad (407).jpg,0
Good_dataset03_good (341).jpg,1
Bad_dataset3_bad (477).jpg,0
Bad_dataset3_bad (169).jpg,0
Good_dataset03_good (345).jpg,1
Good_dataset03_good (621).jpg,1
Good_dataset03_good (438).jpg,1
Good_dataset03_good (148).jpg,1
Bad_dataset3_bad (25).jpg,0
Good_dataset03_good (256).jpg,1
Good_dataset03_good (297).jpg,1
Bad_dataset3_bad (183).jpg,0
Bad_dataset3_bad (618).jpg,0
Bad_dataset3_bad (109).jpg,0
Bad_dataset3_bad (483).jpg,0
Good_dataset03_good (398).jpg,1
Bad_dataset3_bad (393).jpg,0
Good_dataset03_good (271).jpg,1
Good_dataset03_good (255).jpg,1
Bad_dataset3_bad (650).jpg,0
Good_dataset03_good (558).jpg,1
Good_dataset03_good (552).jpg,1
Good_dataset03_good (128).jpg,1
Bad_dataset3_bad (234).jpg,0
Good_dataset03_good (103).jpg,1
Bad_dataset3_bad (278).jpg,0
Bad_dataset3_bad (32).jpg,0
Good_dataset03_good (357).jpg,1
Bad_dataset3_bad (113).jpg,0
Bad_dataset3_bad (574).jpg,0
Good_dataset03_good (353).jpg,1
Bad_dataset3_bad (129).jpg,0
Bad_dataset3_bad (103).jpg,0
Bad_dataset3_bad (29).jpg,0
Bad_dataset3_bad (175).jpg,0
Bad_dataset3_bad (544).jpg,0
Good_dataset03_good (504).jpg,1
Bad_dataset3_bad (247).jpg,0
Bad_dataset3_bad (546).jpg,0
Good_dataset03_good (540).jpg,1
Bad_dataset3_bad (19).jpg,0
Bad_dataset3_bad (497).jpg,0
Good_dataset03_good (28).jpg,1
Good_dataset03_good (609).jpg,1
Bad_dataset3_bad (160).jpg,0
Good_dataset03_good (443).jpg,1
Bad_dataset3_bad (162).jpg,0
Good_dataset03_good (370).jpg,1
Good_dataset03_good (389).jpg,1
Bad_dataset3_bad (106).jpg,0
Good_dataset03_good (458).jpg,1
Good_dataset03_good (475).jpg,1
Bad_dataset3_bad (274).jpg,0
Bad_dataset3_bad (76).jpg,0
Bad_dataset3_bad (421).jpg,0
Bad_dataset3_bad (656).jpg,0
Good_dataset03_good (486).jpg,1
Good_dataset03_good (295).jpg,1
Good_dataset03_good (37).jpg,1
Good_dataset03_good (378).jpg,1
Bad_dataset3_bad (173).jpg,0
Bad_dataset3_bad (357).jpg,0
Good_dataset03_good (384).jpg,1
Bad_dataset3_bad (564).jpg,0
Good_dataset03_good (106).jpg,1
Bad_dataset3_bad (165).jpg,0
Bad_dataset3_bad (543).jpg,0
Good_dataset03_good (167).jpg,1
Good_dataset03_good (613).jpg,1
Bad_dataset3_bad (329).jpg,0
Good_dataset03_good (497).jpg,1
Bad_dataset3_bad (562).jpg,0
Good_dataset03_good (501).jpg,1
Good_dataset03_good (635).jpg,1
Good_dataset03_good (181).jpg,1
Good_dataset03_good (574).jpg,1
Good_dataset03_good (223).jpg,1
Bad_dataset3_bad (261).jpg,0
Bad_dataset3_bad (623).jpg,0
Bad_dataset3_bad (635).jpg,0
Bad_dataset3_bad (255).jpg,0
Bad_dataset3_bad (443).jpg,0
Good_dataset03_good (412).jpg,1
Bad_dataset3_bad (179).jpg,0
Bad_dataset3_bad (99).jpg,0
Good_dataset03_good (350).jpg,1
Good_dataset03_good (275).jpg,1
Good_dataset03_good (183).jpg,1
Good_dataset03_good (429).jpg,1
Good_dataset03_good (562).jpg,1
Good_dataset03_good (49).jpg,1
Good_dataset03_good (245).jpg,1
Bad_dataset3_bad (136).jpg,0
Bad_dataset3_bad (530).jpg,0
Good_dataset03_good (161).jpg,1
Bad_dataset3_bad (587).jpg,0
Bad_dataset3_bad (233).jpg,0
Good_dataset03_good (395).jpg,1
Bad_dataset3_bad (622).jpg,0
Good_dataset03_good (622).jpg,1
Good_dataset03_good (551).jpg,1
Good_dataset03_good (344).jpg,1
Bad_dataset3_bad (597).jpg,0
Bad_dataset3_bad (232).jpg,0
Bad_dataset3_bad (472).jpg,0
Good_dataset03_good (190).jpg,1
Bad_dataset3_bad (324).jpg,0
Good_dataset03_good (260).jpg,1
Bad_dataset3_bad (478).jpg,0
Bad_dataset3_bad (180).jpg,0
Bad_dataset3_bad (420).jpg,0
Good_dataset03_good (553).jpg,1
Bad_dataset3_bad (619).jpg,0
Bad_dataset3_bad (311).jpg,0
Bad_dataset3_bad (353).jpg,0
Bad_dataset3_bad (487).jpg,0
Bad_dataset3_bad (213).jpg,0
Good_dataset03_good (511).jpg,1
Bad_dataset3_bad (4).jpg,0
Bad_dataset3_bad (662).jpg,0
Good_dataset03_good (228).jpg,1
Bad_dataset3_bad (159).jpg,0
Good_dataset03_good (208).jpg,1
Bad_dataset3_bad (680).jpg,0
Good_dataset03_good (27).jpg,1
Bad_dataset3_bad (251).jpg,0
Good_dataset03_good (456).jpg,1
Bad_dataset3_bad (313).jpg,0
Good_dataset03_good (610).jpg,1
Bad_dataset3_bad (55).jpg,0
Good_dataset03_good (189).jpg,1
Bad_dataset3_bad (344).jpg,0
Bad_dataset3_bad (413).jpg,0
Good_dataset03_good (414).jpg,1
Bad_dataset3_bad (291).jpg,0
Good_dataset03_good (387).jpg,1
Good_dataset03_good (578).jpg,1
Bad_dataset3_bad (414).jpg,0
Good_dataset03_good (130).jpg,1
Good_dataset03_good (588).jpg,1
Bad_dataset3_bad (154).jpg,0
Good_dataset03_good (664).jpg,1
Good_dataset03_good (544).jpg,1
Good_dataset03_good (272).jpg,1
Bad_dataset3_bad (612).jpg,0
Bad_dataset3_bad (677).jpg,0
Good_dataset03_good (507).jpg,1
Good_dataset03_good (400).jpg,1
Good_dataset03_good (197).jpg,1
Good_dataset03_good (364).jpg,1
Bad_dataset3_bad (337).jpg,0
Bad_dataset3_bad (104).jpg,0
Bad_dataset3_bad (79).jpg,0
Good_dataset03_good (523).jpg,1
Good_dataset03_good (176).jpg,1
Good_dataset03_good (38).jpg,1
Bad_dataset3_bad (648).jpg,0
Good_dataset03_good (603).jpg,1
Bad_dataset3_bad (566).jpg,0
Good_dataset03_good (178).jpg,1
Good_dataset03_good (110).jpg,1
Bad_dataset3_bad (87).jpg,0
Bad_dataset3_bad (595).jpg,0
Good_dataset03_good (347).jpg,1
Good_dataset03_good (174).jpg,1
Bad_dataset3_bad (338).jpg,0
Good_dataset03_good (225).jpg,1
Good_dataset03_good (226).jpg,1
Bad_dataset3_bad (283).jpg,0
Bad_dataset3_bad (238).jpg,0
Bad_dataset3_bad (142).jpg,0
Good_dataset03_good (649).jpg,1
Bad_dataset3_bad (602).jpg,0
Good_dataset03_good (210).jpg,1
Bad_dataset3_bad (664).jpg,0
Good_dataset03_good (536).jpg,1
Good_dataset03_good (450).jpg,1
Good_dataset03_good (68).jpg,1
Good_dataset03_good (505).jpg,1
Good_dataset03_good (628).jpg,1
Good_dataset03_good (82).jpg,1
Good_dataset03_good (585).jpg,1
Good_dataset03_good (425).jpg,1
Bad_dataset3_bad (479).jpg,0
Bad_dataset3_bad (107).jpg,0
Good_dataset03_good (220).jpg,1
Bad_dataset3_bad (172).jpg,0
Bad_dataset3_bad (576).jpg,0
Good_dataset03_good (583).jpg,1
Bad_dataset3_bad (210).jpg,0
Bad_dataset3_bad (11).jpg,0
Good_dataset03_good (662).jpg,1
Good_dataset03_good (433).jpg,1
Good_dataset03_good (293).jpg,1
Bad_dataset3_bad (582).jpg,0
Good_dataset03_good (25).jpg,1
Bad_dataset3_bad (670).jpg,0
Good_dataset03_good (599).jpg,1
Bad_dataset3_bad (225).jpg,0
Bad_dataset3_bad (115).jpg,0
Good_dataset03_good (300).jpg,1
Bad_dataset3_bad (39).jpg,0
Good_dataset03_good (192).jpg,1
Good_dataset03_good (629).jpg,1
Bad_dataset3_bad (77).jpg,0
Good_dataset03_good (143).jpg,1
Good_dataset03_good (451).jpg,1
Good_dataset03_good (331).jpg,1
Good_dataset03_good (393).jpg,1
Bad_dataset3_bad (286).jpg,0
Good_dataset03_good (643).jpg,1
Bad_dataset3_bad (660).jpg,0
Good_dataset03_good (233).jpg,1
Bad_dataset3_bad (387).jpg,0
Bad_dataset3_bad (611).jpg,0
Good_dataset03_good (131).jpg,1
Bad_dataset3_bad (356).jpg,0
Bad_dataset3_bad (323).jpg,0
Bad_dataset3_bad (235).jpg,0
Bad_dataset3_bad (156).jpg,0
Good_dataset03_good (47).jpg,1
Good_dataset03_good (616).jpg,1
Good_dataset03_good (251).jpg,1
Bad_dataset3_bad (436).jpg,0
Bad_dataset3_bad (3).jpg,0
Bad_dataset3_bad (507).jpg,0
Good_dataset03_good (336).jpg,1
Good_dataset03_good (620).jpg,1
Bad_dataset3_bad (601).jpg,0
Bad_dataset3_bad (458).jpg,0
Bad_dataset3_bad (276).jpg,0
Good_dataset03_good (101).jpg,1
Bad_dataset3_bad (224).jpg,0
Bad_dataset3_bad (590).jpg,0
Good_dataset03_good (61).jpg,1
Good_dataset03_good (44).jpg,1
Bad_dataset3_bad (330).jpg,0
Bad_dataset3_bad (67).jpg,0
Bad_dataset3_bad (231).jpg,0
Good_dataset03_good (2).jpg,1
Good_dataset03_good (18).jpg,1
Bad_dataset3_bad (361).jpg,0
Good_dataset03_good (348).jpg,1
Good_dataset03_good (124).jpg,1
Good_dataset03_good (521).jpg,1
Good_dataset03_good (428).jpg,1
Good_dataset03_good (481).jpg,1
Good_dataset03_good (305).jpg,1
Bad_dataset3_bad (500).jpg,0
Bad_dataset3_bad (304).jpg,0
Bad_dataset3_bad (532).jpg,0
Good_dataset03_good (534).jpg,1
Good_dataset03_good (302).jpg,1
Bad_dataset3_bad (672).jpg,0
Bad_dataset3_bad (236).jpg,0
Good_dataset03_good (454).jpg,1
Good_dataset03_good (125).jpg,1
Bad_dataset3_bad (227).jpg,0
Good_dataset03_good (563).jpg,1
Bad_dataset3_bad (391).jpg,0
Bad_dataset3_bad (347).jpg,0
Good_dataset03_good (367).jpg,1
Good_dataset03_good (437).jpg,1
Good_dataset03_good (652).jpg,1
Bad_dataset3_bad (46).jpg,0
Bad_dataset3_bad (95).jpg,0
Bad_dataset3_bad (556).jpg,0
Good_dataset03_good (219).jpg,1
Bad_dataset3_bad (569).jpg,0
Good_dataset03_good (642).jpg,1
Good_dataset03_good (388).jpg,1
Good_dataset03_good (232).jpg,1
Bad_dataset3_bad (395).jpg,0
Bad_dataset3_bad (321).jpg,0
Good_dataset03_good (314).jpg,1
Good_dataset03_good (668).jpg,1
Good_dataset03_good (372).jpg,1
Bad_dataset3_bad (16).jpg,0
Good_dataset03_good (126).jpg,1
Good_dataset03_good (386).jpg,1
Bad_dataset3_bad (384).jpg,0
Good_dataset03_good (3).jpg,1
Good_dataset03_good (381).jpg,1
Good_dataset03_good (487).jpg,1
Good_dataset03_good (418).jpg,1
Good_dataset03_good (249).jpg,1
Good_dataset03_good (80).jpg,1
Bad_dataset3_bad (492).jpg,0
Good_dataset03_good (315).jpg,1
Bad_dataset3_bad (419).jpg,0
Bad_dataset3_bad (257).jpg,0
Bad_dataset3_bad (593).jpg,0
Good_dataset03_good (660).jpg,1
Bad_dataset3_bad (624).jpg,0
Good_dataset03_good (69).jpg,1
Good_dataset03_good (303).jpg,1
Good_dataset03_good (9).jpg,1
Bad_dataset3_bad (678).jpg,0
Bad_dataset3_bad (521).jpg,0
Bad_dataset3_bad (376).jpg,0
Good_dataset03_good (32).jpg,1
Good_dataset03_good (281).jpg,1
Bad_dataset3_bad (354).jpg,0
Good_dataset03_good (289).jpg,1
Bad_dataset3_bad (661).jpg,0
Bad_dataset3_bad (561).jpg,0
Bad_dataset3_bad (289).jpg,0
